latitude,longitude,frp,acq_date,month,state,daynight,confidence
-25.94777,122.97741,16.3,2019-10-25,2019-10,WA,D,n
-16.53827,128.20709,12.1,2019-10-06,2019-10,WA,D,n
-26.00598,119.22488,39.7,2019-10-26,2019-10,WA,D,n
-14.25989,126.83199,72.1,2019-10-03,2019-10,WA,D,n
-21.28884,118.27803,44.0,2019-10-08,2019-10,WA,D,h
-28.76688,126.43764,33.8,2019-10-28,2019-10,WA,D,h
-17.24549,123.76129,68.3,2019-10-27,2019-10,WA,D,n
-18.1232,123.19769,1.6,2019-10-27,2019-10,WA,N,n
-16.56537,124.78078,128.7,2019-10-03,2019-10,WA,D,n
-25.46368,128.81248,7.1,2019-10-07,2019-10,WA,D,n
-23.79971,128.15657,0.5,2019-10-27,2019-10,WA,N,n
-17.70549,122.37746,24.7,2019-10-28,2019-10,WA,D,n
-23.01358,114.14116,18.9,2019-10-14,2019-10,WA,D,n
-15.40524,126.92855,133.5,2019-10-03,2019-10,WA,D,n
-22.4098,126.40844,7.2,2019-10-28,2019-10,WA,D,n
-27.82609,127.04175,39.3,2019-10-26,2019-10,WA,D,h
-32.85178,116.42162,23.1,2019-10-01,2019-10,WA,D,n
-22.80167,118.96914,21.3,2019-10-27,2019-10,WA,D,n
-14.22685,127.13628,55.5,2019-10-22,2019-10,WA,D,n
-15.85301,126.4467,79.4,2019-10-11,2019-10,WA,D,h
-16.53223,128.21184,12.9,2019-10-06,2019-10,WA,D,n
-15.85763,125.37371,123.7,2019-10-26,2019-10,WA,D,h
-29.17376,125.62659,104.4,2019-10-23,2019-10,WA,D,n
-22.07467,119.47056,17.1,2019-10-22,2019-10,WA,D,n
-32.94865,115.84937,5.0,2019-10-10,2019-10,WA,D,n
-33.77115,122.04992,6.3,2019-10-01,2019-10,WA,D,n
-20.93589,118.35208,14.6,2019-10-02,2019-10,WA,D,n
-28.34951,128.85019,14.0,2019-10-13,2019-10,WA,D,n
-21.05892,116.67223,1.2,2019-10-10,2019-10,WA,N,n
-27.18146,123.75569,29.5,2019-10-23,2019-10,WA,D,n
-14.15467,126.57091,12.3,2019-10-21,2019-10,WA,D,h
-34.5742,118.20345,15.8,2019-10-02,2019-10,WA,D,n
-16.20201,125.43971,13.3,2019-10-25,2019-10,WA,D,h
-32.10831,116.11549,40.4,2019-10-09,2019-10,WA,D,n
-24.6194,124.6376,6.5,2019-10-21,2019-10,WA,D,n
-26.01435,119.19852,43.4,2019-10-26,2019-10,WA,D,h
-28.1214,123.40411,4.0,2019-10-20,2019-10,WA,N,n
-15.09945,126.81194,34.7,2019-10-30,2019-10,WA,D,h
-16.36343,124.02476,9.4,2019-10-01,2019-10,WA,D,n
-25.66404,127.37611,1.4,2019-10-18,2019-10,WA,N,n
-33.0788,116.04253,2.6,2019-10-27,2019-10,WA,N,n
-31.56409,117.80158,0.5,2019-10-04,2019-10,WA,N,n
-23.01546,114.15327,19.4,2019-10-14,2019-10,WA,D,n
-19.67099,121.41959,3.6,2019-10-24,2019-10,WA,D,n
-15.84552,128.93048,90.3,2019-10-20,2019-10,WA,D,n
-15.45662,127.95559,3.5,2019-10-31,2019-10,WA,N,n
-28.35361,128.56783,149.4,2019-10-05,2019-10,WA,D,h
-22.79497,118.96796,39.0,2019-10-27,2019-10,WA,D,h
-23.80066,127.1826,31.8,2019-10-25,2019-10,WA,D,n
-33.7807,115.1437,14.5,2019-10-18,2019-10,WA,D,n
-18.15538,124.45681,13.3,2019-10-09,2019-10,WA,D,h
-21.22722,119.24793,17.7,2019-10-22,2019-10,WA,D,n
-21.78498,123.64354,153.2,2019-10-26,2019-10,WA,D,n
-15.74126,128.9657,7.7,2019-10-25,2019-10,WA,N,h
-33.52376,115.89027,16.6,2019-10-25,2019-10,WA,D,n
-15.57317,126.00632,66.0,2019-10-29,2019-10,WA,D,h
-34.66294,116.28555,0.9,2019-10-18,2019-10,WA,N,n
-21.02045,116.8455,1.0,2019-10-12,2019-10,WA,N,n
-31.32312,123.83273,107.0,2019-10-30,2019-10,WA,D,h
-28.41036,128.52707,183.8,2019-10-04,2019-10,WA,D,h
-31.05499,123.59977,420.4,2019-10-30,2019-10,WA,D,h
-28.79607,126.43907,31.4,2019-10-28,2019-10,WA,D,h
-17.34049,123.91296,2.3,2019-10-30,2019-10,WA,N,n
-30.86395,121.48934,24.8,2019-10-22,2019-10,WA,N,n
-29.25131,125.64431,34.4,2019-10-30,2019-10,WA,D,h
-23.75031,118.42502,43.6,2019-10-23,2019-10,WA,D,n
-25.64367,126.64632,15.2,2019-10-25,2019-10,WA,D,h
-33.18817,116.16859,92.1,2019-10-20,2019-10,WA,D,n
-33.42442,115.83698,3.6,2019-10-27,2019-10,WA,D,n
-25.67083,126.68016,40.9,2019-10-24,2019-10,WA,D,n
-15.37687,128.62585,101.4,2019-10-18,2019-10,WA,D,h
-18.24108,127.6577,1.3,2019-10-01,2019-10,WA,N,n
-21.15017,124.25714,1.4,2019-10-27,2019-10,WA,N,n
-15.4508,128.53482,16.0,2019-10-16,2019-10,WA,D,n
-28.74984,126.50362,300.7,2019-10-28,2019-10,WA,D,h
-32.22549,116.09367,18.6,2019-10-19,2019-10,WA,D,n
-20.48463,123.85941,8.9,2019-10-26,2019-10,WA,D,n
-19.99611,120.93639,11.5,2019-10-28,2019-10,WA,D,n
-21.2462,127.54175,9.2,2019-10-26,2019-10,WA,D,h
-14.89916,125.91282,91.3,2019-10-16,2019-10,WA,D,n
-26.14078,122.86023,19.4,2019-10-21,2019-10,WA,D,n
-33.45237,115.98575,4.9,2019-10-20,2019-10,WA,D,n
-23.42076,119.34101,1.8,2019-10-26,2019-10,WA,N,n
-31.05733,123.60191,227.3,2019-10-30,2019-10,WA,D,h
-15.99147,125.16083,83.5,2019-10-30,2019-10,WA,D,h
-25.66287,126.90298,17.0,2019-10-18,2019-10,WA,D,n
-19.63489,123.6968,6.3,2019-10-22,2019-10,WA,N,n
-34.17624,116.70143,5.8,2019-10-22,2019-10,WA,D,n
-34.48031,117.04402,0.3,2019-10-27,2019-10,WA,N,n
-14.91512,125.37836,1.2,2019-10-28,2019-10,WA,N,n
-32.29625,116.18022,1.3,2019-10-15,2019-10,WA,N,n
-33.84006,116.16156,176.0,2019-10-01,2019-10,WA,D,n
-17.58614,127.63417,21.0,2019-10-13,2019-10,WA,D,n
-28.80692,126.52608,3.2,2019-10-30,2019-10,WA,N,n
-16.03059,125.07947,10.0,2019-10-25,2019-10,WA,D,n
-23.01389,119.43633,57.5,2019-10-27,2019-10,WA,D,h
-27.54133,126.19324,42.6,2019-10-27,2019-10,WA,D,h
-34.92315,117.1709,0.9,2019-10-20,2019-10,WA,N,n
-28.50711,122.71172,132.3,2019-10-21,2019-10,WA,D,n
-28.71068,127.38449,76.1,2019-10-27,2019-10,WA,D,n
-14.902,126.95399,70.9,2019-10-29,2019-10,WA,D,n
-21.60444,125.32486,78.9,2019-10-23,2019-10,WA,D,h
-15.95967,126.65336,71.6,2019-10-19,2019-10,WA,D,h
-20.58392,118.9977,211.8,2019-10-23,2019-10,WA,D,h
-24.31851,123.09054,49.6,2019-10-21,2019-10,WA,D,n
-33.78388,120.80897,1.3,2019-10-07,2019-10,WA,N,n
-33.71869,115.64016,36.0,2019-10-27,2019-10,WA,D,n
-26.24385,124.40832,20.0,2019-10-24,2019-10,WA,D,n
-28.16201,122.62098,19.4,2019-10-21,2019-10,WA,D,h
-33.0842,115.7364,0.6,2019-10-19,2019-10,WA,N,n
-31.92698,122.79814,20.9,2019-10-22,2019-10,WA,D,h
-22.73228,127.08836,195.9,2019-10-16,2019-10,WA,D,h
-28.4719,127.81116,1.9,2019-10-31,2019-10,WA,N,n
-14.80184,125.49313,25.0,2019-10-10,2019-10,WA,D,h
-23.03145,118.81229,45.8,2019-10-11,2019-10,WA,N,h
-23.78606,127.23067,83.1,2019-10-25,2019-10,WA,D,h
-29.47519,127.18632,19.7,2019-10-04,2019-10,WA,D,n
-29.312,114.94543,0.3,2019-10-18,2019-10,WA,N,n
-26.03272,119.39081,313.2,2019-10-23,2019-10,WA,D,h
-26.29814,124.32214,1.7,2019-10-22,2019-10,WA,N,n
-24.20447,125.38435,2.9,2019-10-19,2019-10,WA,N,n
-31.05371,123.60465,111.4,2019-10-30,2019-10,WA,D,n
-33.67804,115.89525,39.3,2019-10-10,2019-10,WA,D,n
-28.7429,126.63699,115.4,2019-10-28,2019-10,WA,D,h
-33.67744,115.89973,26.7,2019-10-10,2019-10,WA,D,n
-19.82778,120.58167,21.9,2019-10-29,2019-10,WA,D,n
-34.65379,116.95088,206.4,2019-10-27,2019-10,WA,D,n
-28.35825,127.77407,1.6,2019-10-31,2019-10,WA,N,n
-24.05175,122.72492,49.1,2019-10-22,2019-10,WA,D,n
-26.15065,120.61649,14.0,2019-10-21,2019-10,WA,D,n
-23.18102,115.75822,11.1,2019-10-22,2019-10,WA,D,n
-16.09485,125.2497,74.4,2019-10-30,2019-10,WA,D,h
-21.24747,127.53635,9.2,2019-10-26,2019-10,WA,D,n
-31.45823,115.87718,1.8,2019-10-14,2019-10,WA,N,n
-28.59925,126.60821,122.9,2019-10-23,2019-10,WA,D,h
-31.04793,123.60268,111.4,2019-10-30,2019-10,WA,D,h
-25.97912,122.99511,19.0,2019-10-24,2019-10,WA,D,n
-28.6617,127.94387,3.6,2019-10-31,2019-10,WA,N,n
-15.11388,125.42844,7.4,2019-10-30,2019-10,WA,D,n
-15.28452,127.90556,58.8,2019-10-29,2019-10,WA,D,n
-17.33785,123.91321,2.3,2019-10-31,2019-10,WA,N,n
-16.63567,123.94476,197.8,2019-10-11,2019-10,WA,D,h
-30.03798,124.62138,64.6,2019-10-21,2019-10,WA,D,h
-15.44711,128.27901,1.1,2019-10-30,2019-10,WA,N,n
-28.34712,128.5356,99.9,2019-10-05,2019-10,WA,D,h
-34.92087,117.16832,1.4,2019-10-20,2019-10,WA,N,n
-24.7807,120.87111,4.5,2019-10-21,2019-10,WA,N,n
-21.09937,120.22171,13.9,2019-10-27,2019-10,WA,D,n
-18.64621,126.4693,17.1,2019-10-23,2019-10,WA,D,n
-16.56931,127.72124,2.4,2019-10-02,2019-10,WA,N,n
-15.29929,127.99026,31.1,2019-10-28,2019-10,WA,D,n
-28.64602,126.55793,65.0,2019-10-22,2019-10,WA,D,n
-24.17601,125.40688,23.5,2019-10-21,2019-10,WA,D,n
-17.28646,123.74966,36.6,2019-10-28,2019-10,WA,D,h
-16.07489,128.72359,25.5,2019-10-26,2019-10,WA,D,h
-20.8124,123.11372,33.8,2019-10-24,2019-10,WA,D,h
-27.12544,125.9755,14.6,2019-10-13,2019-10,WA,D,n
-28.93591,128.9601,19.8,2019-10-27,2019-10,WA,D,h
-15.39557,126.53003,95.6,2019-10-04,2019-10,WA,D,n
-21.76907,118.12905,74.9,2019-10-30,2019-10,WA,D,h
-21.73442,117.91681,109.7,2019-10-24,2019-10,WA,D,h
-16.49837,123.73134,6.9,2019-10-28,2019-10,WA,D,n
-22.58297,124.49265,3.1,2019-10-29,2019-10,WA,D,h
-28.28598,122.27861,0.6,2019-10-12,2019-10,WA,N,n
-17.23613,123.76669,85.6,2019-10-27,2019-10,WA,D,n
-28.64812,123.03202,76.0,2019-10-17,2019-10,WA,D,h
-28.51818,122.77988,119.4,2019-10-21,2019-10,WA,D,h
-21.10077,120.79591,110.0,2019-10-25,2019-10,WA,D,h
-29.77094,124.33284,12.6,2019-10-20,2019-10,WA,D,n
-28.53622,127.76956,8.8,2019-10-30,2019-10,WA,N,n
-28.62659,122.18604,142.9,2019-10-21,2019-10,WA,D,h
-15.6324,126.55612,97.8,2019-10-19,2019-10,WA,D,n
-28.32371,128.73834,4.3,2019-10-05,2019-10,WA,N,n
-32.95076,115.84893,6.8,2019-10-10,2019-10,WA,D,n
-22.05377,116.4492,134.3,2019-10-24,2019-10,WA,D,n
-33.83384,116.16175,44.9,2019-10-01,2019-10,WA,D,h
-31.04252,123.5863,280.9,2019-10-30,2019-10,WA,D,n
-32.58964,115.84785,3.3,2019-10-15,2019-10,WA,D,n
-23.24459,122.8027,12.0,2019-10-20,2019-10,WA,D,n
-34.58838,118.56866,7.0,2019-10-06,2019-10,WA,D,n
-33.57239,115.53541,4.0,2019-10-22,2019-10,WA,D,n
-15.54991,126.89367,26.4,2019-10-19,2019-10,WA,N,h
-31.4573,123.80766,250.5,2019-11-10,2019-11,WA,D,h
-21.99033,119.82814,14.1,2019-11-26,2019-11,WA,D,n
-22.59639,117.4957,3.1,2019-11-05,2019-11,WA,D,h
-33.48445,115.95914,35.8,2019-11-07,2019-11,WA,D,n
-21.84567,121.77116,5.3,2019-11-19,2019-11,WA,D,h
-17.00434,124.42477,34.8,2019-11-22,2019-11,WA,D,h
-14.64082,126.30083,38.3,2019-11-16,2019-11,WA,D,n
-14.36789,127.07645,61.2,2019-11-17,2019-11,WA,D,h
-15.48537,126.02278,73.2,2019-11-02,2019-11,WA,D,n
-30.21874,119.2346,0.7,2019-11-19,2019-11,WA,N,n
-22.26621,122.31808,2.7,2019-11-19,2019-11,WA,D,h
-32.08139,116.10712,1.8,2019-11-12,2019-11,WA,N,n
-15.47267,128.84665,102.0,2019-11-08,2019-11,WA,D,h
-17.27451,125.31687,16.0,2019-11-29,2019-11,WA,D,n
-31.65398,123.95336,10.1,2019-11-10,2019-11,WA,D,n
-15.03785,126.49821,31.3,2019-11-24,2019-11,WA,D,n
-21.19717,120.39937,57.6,2019-11-26,2019-11,WA,D,h
-20.42169,119.0052,194.5,2019-11-03,2019-11,WA,D,h
-28.36045,127.93514,15.2,2019-11-02,2019-11,WA,D,n
-26.56721,121.30853,45.4,2019-11-29,2019-11,WA,D,h
-15.50372,125.51151,43.5,2019-11-08,2019-11,WA,D,n
-16.51952,125.84589,33.7,2019-11-29,2019-11,WA,N,n
-15.81438,127.27081,156.0,2019-11-07,2019-11,WA,D,h
-21.79702,120.16893,16.7,2019-11-26,2019-11,WA,D,h
-18.62921,124.34048,12.8,2019-11-22,2019-11,WA,D,n
-20.55627,119.40066,9.8,2019-11-17,2019-11,WA,D,h
-21.58343,120.71421,3.8,2019-11-25,2019-11,WA,N,n
-24.8362,121.03892,2.7,2019-11-19,2019-11,WA,D,h
-34.03695,116.03448,10.7,2019-11-13,2019-11,WA,D,h
-29.30994,114.94459,0.4,2019-11-03,2019-11,WA,N,n
-17.63634,122.31768,278.1,2019-11-03,2019-11,WA,D,h
-16.02461,124.97916,6.9,2019-11-11,2019-11,WA,D,n
-16.85861,124.35501,76.5,2019-11-21,2019-11,WA,D,h
-21.69639,114.99545,32.4,2019-11-21,2019-11,WA,N,n
-23.0434,122.01968,3.8,2019-11-19,2019-11,WA,D,h
-18.15324,123.1245,1.9,2019-11-23,2019-11,WA,N,n
-34.17445,116.62228,8.1,2019-11-30,2019-11,WA,D,n
-29.29214,126.9824,0.6,2019-11-19,2019-11,WA,D,h
-15.67223,125.57025,28.1,2019-11-16,2019-11,WA,D,h
-34.20168,115.91752,6.8,2019-11-27,2019-11,WA,D,n
-28.34268,125.16965,41.6,2019-11-26,2019-11,WA,D,h
-16.24642,126.66451,131.0,2019-11-09,2019-11,WA,D,h
-24.72313,121.05316,5.2,2019-11-19,2019-11,WA,D,h
-29.19811,126.71725,3.6,2019-11-19,2019-11,WA,D,h
-20.38869,118.96465,7.2,2019-11-06,2019-11,WA,D,n
-14.91907,125.60909,33.7,2019-11-12,2019-11,WA,D,h
-33.47386,120.80858,156.8,2019-11-17,2019-11,WA,D,n
-30.43181,120.591,76.5,2019-11-21,2019-11,WA,D,n
-14.33757,126.51862,43.8,2019-11-27,2019-11,WA,D,n
-27.83755,123.93159,0.3,2019-11-19,2019-11,WA,D,h
-16.16419,128.80446,33.5,2019-11-06,2019-11,WA,D,h
-22.15475,117.66356,14.4,2019-11-29,2019-11,WA,D,n
-14.72081,127.11726,152.3,2019-11-15,2019-11,WA,D,h
-15.6041,128.67413,10.9,2019-11-06,2019-11,WA,D,h
-21.54169,125.90366,22.9,2019-11-28,2019-11,WA,D,n
-17.44105,123.88955,144.5,2019-11-18,2019-11,WA,D,h
-24.67585,120.31184,0.7,2019-11-18,2019-11,WA,D,h
-16.22323,125.20322,27.3,2019-11-01,2019-11,WA,D,n
-16.93173,124.15901,229.9,2019-11-18,2019-11,WA,D,n
-31.95831,122.85769,196.7,2019-11-10,2019-11,WA,D,h
-23.0691,118.85497,58.2,2019-11-03,2019-11,WA,D,h
-14.39417,126.61201,17.9,2019-11-19,2019-11,WA,D,n
-14.74024,127.27856,166.4,2019-11-18,2019-11,WA,D,n
-30.45342,115.34251,1.6,2019-11-04,2019-11,WA,D,n
-14.36966,127.07589,140.1,2019-11-17,2019-11,WA,D,h
-31.17832,124.126,381.3,2019-11-05,2019-11,WA,D,h
-15.15815,126.89804,98.5,2019-11-07,2019-11,WA,D,h
-34.15134,116.08656,61.5,2019-11-11,2019-11,WA,D,n
-17.13419,122.87943,4.0,2019-11-27,2019-11,WA,N,n
-16.13192,127.19924,3.4,2019-11-28,2019-11,WA,D,n
-19.30296,122.03253,19.8,2019-11-26,2019-11,WA,D,h
-26.56458,121.35452,0.9,2019-11-28,2019-11,WA,N,n
-19.73296,121.85155,21.7,2019-11-28,2019-11,WA,D,n
-33.25143,117.45664,5.5,2019-11-21,2019-11,WA,D,n
-28.59778,128.16011,29.9,2019-11-02,2019-11,WA,D,n
-26.20414,126.091,5.0,2019-11-30,2019-11,WA,D,n
-15.39408,125.66827,73.2,2019-11-17,2019-11,WA,D,h
-24.10952,120.41911,1.3,2019-11-18,2019-11,WA,D,h
-21.7956,121.17041,15.5,2019-11-27,2019-11,WA,D,n
-22.29608,122.03728,3.2,2019-11-19,2019-11,WA,D,h
-26.08052,122.28873,0.4,2019-11-19,2019-11,WA,D,h
-33.15032,123.88715,9.9,2019-11-23,2019-11,WA,D,n
-22.26163,123.83373,10.9,2019-11-26,2019-11,WA,D,n
-16.08426,124.90943,171.7,2019-11-09,2019-11,WA,D,h
-15.28405,127.00001,108.0,2019-11-10,2019-11,WA,D,h
-15.41778,125.95335,13.0,2019-11-06,2019-11,WA,D,n
-30.7576,124.04826,65.9,2019-11-25,2019-11,WA,D,h
-33.39,115.94794,5.9,2019-11-15,2019-11,WA,D,n
-34.7725,117.44718,125.5,2019-11-08,2019-11,WA,D,h
-24.68543,120.29501,2.1,2019-11-18,2019-11,WA,D,h
-28.35349,125.42597,1.5,2019-11-29,2019-11,WA,D,n
-16.53252,125.93417,114.8,2019-11-25,2019-11,WA,D,h
-16.43606,124.70684,40.2,2019-11-12,2019-11,WA,D,h
-22.21665,119.23901,7.1,2019-11-26,2019-11,WA,N,n
-24.68389,118.78795,0.7,2019-11-13,2019-11,WA,N,n
-24.83954,119.06158,21.3,2019-11-30,2019-11,WA,D,h
-24.84529,119.10072,9.5,2019-11-30,2019-11,WA,D,n
-15.58757,128.34645,17.0,2019-11-06,2019-11,WA,D,h
-16.56018,126.91837,9.5,2019-11-21,2019-11,WA,D,h
-31.20976,123.56182,101.5,2019-11-16,2019-11,WA,D,h
-21.14836,119.50371,2.9,2019-11-25,2019-11,WA,N,n
-15.9519,125.59148,309.9,2019-11-10,2019-11,WA,D,n
-20.55398,128.70636,2.4,2019-11-20,2019-11,WA,D,h
-29.01797,123.97121,66.8,2019-11-30,2019-11,WA,D,n
-18.01559,123.98902,16.4,2019-11-03,2019-11,WA,D,h
-22.17045,119.27164,0.8,2019-11-26,2019-11,WA,N,n
-14.56091,126.99016,91.8,2019-11-24,2019-11,WA,D,n
-24.19358,121.3525,3.5,2019-11-19,2019-11,WA,D,h
-14.73711,125.64777,29.2,2019-11-30,2019-11,WA,D,n
-20.93701,119.02323,287.9,2019-11-16,2019-11,WA,D,h
-26.53495,121.30542,3.7,2019-11-28,2019-11,WA,N,n
-18.84024,124.39584,99.9,2019-11-16,2019-11,WA,D,h
-24.10893,120.42346,1.6,2019-11-18,2019-11,WA,D,h
-26.39264,126.20599,8.2,2019-11-30,2019-11,WA,D,n
-17.19407,123.03752,81.2,2019-11-16,2019-11,WA,D,n
-18.7632,124.31492,61.2,2019-11-17,2019-11,WA,D,h
-15.93329,125.67686,103.9,2019-11-12,2019-11,WA,D,h
-21.47961,120.28183,50.5,2019-11-26,2019-11,WA,D,h
-17.84348,122.3122,124.8,2019-11-16,2019-11,WA,D,n
-16.73557,125.19859,21.3,2019-11-21,2019-11,WA,D,h
-30.70499,123.02312,163.0,2019-11-22,2019-11,WA,D,h
-28.49742,128.00314,1.4,2019-11-03,2019-11,WA,N,n
-18.44099,123.93766,21.6,2019-11-12,2019-11,WA,D,h
-34.18779,115.92529,6.8,2019-11-28,2019-11,WA,D,n
-16.91978,124.81274,3.9,2019-11-24,2019-11,WA,D,n
-23.28422,122.63833,6.2,2019-11-19,2019-11,WA,D,h
-15.52077,125.93008,132.3,2019-11-03,2019-11,WA,D,h
-23.71305,114.64854,2.6,2019-11-06,2019-11,WA,D,h
-32.35501,115.8228,8.2,2019-11-24,2019-11,WA,D,n
-21.00821,116.6032,99.6,2019-11-09,2019-11,WA,D,h
-18.09242,122.67923,47.7,2019-11-24,2019-11,WA,D,n
-16.86473,124.35567,76.5,2019-11-21,2019-11,WA,D,h
-21.7855,120.16998,11.5,2019-11-26,2019-11,WA,D,h
-20.42024,119.00282,26.7,2019-11-03,2019-11,WA,D,n
-31.17595,123.63673,220.3,2019-11-10,2019-11,WA,D,h
-23.32777,118.93821,40.6,2019-11-28,2019-11,WA,D,n
-14.76282,128.1152,5.6,2019-11-30,2019-11,WA,N,n
-30.2187,120.01396,6.4,2019-11-20,2019-11,WA,D,n
-14.20623,126.92529,114.9,2019-11-29,2019-11,WA,D,n
-14.2464,126.61852,7.6,2019-11-24,2019-11,WA,D,n
-21.85565,122.17374,2.1,2019-11-19,2019-11,WA,D,h
-21.15837,119.81181,165.9,2019-11-26,2019-11,WA,D,h
-21.32868,128.84692,0.4,2019-11-20,2019-11,WA,D,h
-29.79292,118.50075,150.8,2019-11-26,2019-11,WA,D,h
-34.23348,115.95711,17.8,2019-11-24,2019-11,WA,D,n
-21.94614,124.24249,21.7,2019-11-23,2019-11,WA,N,n
-25.30708,125.70229,1.9,2019-11-25,2019-11,WA,N,n
-20.9596,119.73147,4.4,2019-11-25,2019-11,WA,N,n
-17.55036,125.1869,4.9,2019-11-24,2019-11,WA,N,n
-17.27654,125.53326,19.5,2019-11-21,2019-11,WA,D,h
-31.49973,121.69314,35.7,2019-11-24,2019-11,WA,D,n
-17.25631,123.08069,48.7,2019-11-16,2019-11,WA,D,h
-15.60918,124.90758,46.1,2019-11-23,2019-11,WA,N,n
-21.6677,116.69881,43.5,2019-11-03,2019-11,WA,D,h
-19.01215,123.11125,179.5,2019-11-06,2019-11,WA,D,h
-24.06838,121.61579,0.9,2019-11-19,2019-11,WA,D,h
-17.31759,124.66535,1.5,2019-11-23,2019-11,WA,N,n
-29.8243,118.68252,125.1,2019-11-19,2019-11,WA,D,n
-23.03362,122.73811,10.3,2019-11-16,2019-11,WA,D,n
-30.78054,123.00709,207.8,2019-11-19,2019-11,WA,D,h
-16.88626,124.77581,24.4,2019-11-26,2019-11,WA,D,h
-29.35964,115.31722,1.5,2019-11-29,2019-11,WA,N,n
-21.29926,120.21046,15.0,2019-11-24,2019-11,WA,N,n
-22.37691,117.30668,23.6,2019-11-05,2019-11,WA,D,h
-16.53456,128.49352,10.5,2019-11-11,2019-11,WA,D,h
-33.46458,115.91543,8.2,2019-11-07,2019-11,WA,D,n
-21.834,128.83885,1.8,2019-11-20,2019-11,WA,D,h
-31.25438,124.05724,185.2,2019-11-05,2019-11,WA,D,n
-30.97145,115.76003,35.3,2019-11-08,2019-11,WA,D,n
-20.99484,118.70545,4.3,2019-11-26,2019-11,WA,N,n
-21.38791,119.71571,11.7,2019-11-26,2019-11,WA,D,h
-17.73493,122.24922,16.8,2019-11-17,2019-11,WA,D,h
-16.49826,125.93883,10.2,2019-11-27,2019-11,WA,D,n
-18.51344,123.93524,131.6,2019-11-11,2019-11,WA,D,n
-17.89635,128.6577,1.8,2019-11-28,2019-11,WA,N,n
-14.65714,126.40993,38.3,2019-11-20,2019-11,WA,D,n
-34.20116,115.92239,6.6,2019-11-28,2019-11,WA,D,n
-33.63761,115.89574,40.7,2019-11-05,2019-11,WA,D,n
-14.9626,126.45139,47.6,2019-11-23,2019-11,WA,D,n
-18.98181,124.36449,208.7,2019-11-16,2019-11,WA,D,h
-17.54593,125.18781,4.9,2019-11-24,2019-11,WA,N,n
-27.26859,128.93784,194.8,2019-11-02,2019-11,WA,D,n
-17.45459,123.93315,266.0,2019-11-17,2019-11,WA,D,h
-22.35494,117.22469,70.3,2019-11-03,2019-11,WA,D,h
-19.97484,120.99255,4.9,2019-11-25,2019-11,WA,N,n
-20.9411,119.11368,21.1,2019-11-15,2019-11,WA,N,h
-16.21234,125.0212,48.4,2019-11-04,2019-11,WA,D,n
-27.69659,124.35011,46.6,2019-11-24,2019-11,WA,N,h
-22.2106,119.25494,12.0,2019-11-26,2019-11,WA,D,n
-16.17242,128.7997,23.5,2019-11-06,2019-11,WA,D,n
-20.36717,118.9389,15.6,2019-11-09,2019-11,WA,D,h
-32.41518,116.02791,7.2,2019-11-07,2019-11,WA,D,n
-22.42011,121.5731,0.3,2019-11-19,2019-11,WA,D,h
-16.56348,126.00434,10.3,2019-11-29,2019-11,WA,N,n
-25.63044,120.74767,3.9,2019-11-18,2019-11,WA,D,h
-22.23445,119.70468,13.7,2019-11-25,2019-11,WA,D,n
-15.37401,128.68791,12.0,2019-11-27,2019-11,WA,D,h
-15.08572,127.31926,91.5,2019-11-12,2019-11,WA,D,h
-15.03439,126.49762,31.3,2019-11-24,2019-11,WA,D,n
-15.16341,126.2338,22.3,2019-11-24,2019-11,WA,D,n
-22.30196,120.69112,11.7,2019-11-25,2019-11,WA,N,n
-16.12919,126.78249,32.6,2019-11-06,2019-11,WA,N,n
-17.69407,127.1033,161.3,2019-11-01,2019-11,WA,D,h
-15.23697,128.26277,191.9,2019-11-17,2019-11,WA,D,h
-15.4518,127.93195,17.7,2019-11-01,2019-11,WA,D,h
-14.49942,127.18842,77.4,2019-11-22,2019-11,WA,D,h
-20.40636,127.30135,1.0,2019-11-19,2019-11,WA,D,h
-14.54972,126.15968,35.7,2019-11-28,2019-11,WA,D,n
-18.13249,123.03368,13.8,2019-11-24,2019-11,WA,D,n
-20.06058,120.67737,37.3,2019-11-06,2019-11,WA,D,n
-22.51115,123.61592,25.5,2019-11-28,2019-11,WA,D,n
-17.83091,126.88257,7.9,2019-11-01,2019-11,WA,D,n
-14.23044,127.33552,18.4,2019-11-21,2019-11,WA,D,n
-14.34112,127.21352,32.9,2019-11-17,2019-11,WA,D,h
-16.52344,125.84509,33.7,2019-11-29,2019-11,WA,N,n
-25.34138,128.84932,19.4,2019-11-11,2019-11,WA,D,h
-31.02616,123.96097,136.3,2019-11-23,2019-11,WA,D,h
-15.60359,128.67894,9.6,2019-11-06,2019-11,WA,D,n
-30.40033,120.59888,90.7,2019-11-21,2019-11,WA,D,h
-33.71319,117.12685,3.1,2019-11-09,2019-11,WA,N,n
-17.25025,123.07378,30.6,2019-11-16,2019-11,WA,D,n
-17.59002,122.2436,138.8,2019-11-16,2019-11,WA,D,h
-27.12584,128.63518,107.1,2019-11-10,2019-11,WA,D,h
-18.67781,123.14902,6.5,2019-11-23,2019-11,WA,N,n
-34.62986,117.16057,83.1,2019-11-26,2019-11,WA,D,h
-32.14602,115.79885,0.9,2019-11-22,2019-11,WA,N,n
-24.68152,120.30244,1.2,2019-11-18,2019-11,WA,D,h
-17.50101,128.32364,6.5,2019-11-24,2019-11,WA,N,n
-14.97236,126.8392,35.6,2019-11-13,2019-11,WA,D,n
